Order_ID,Order_Date,Region,Product_Category,Marketing_Spend,Website_Visits,Orders,Revenue,Return_Rate,Delivery_Days,Customer_Rating,Payment_Mode,Discount_Percent,Shipping_Cost,Customer_Segment,Repeat_Customer
ORD14112,2025-04-17,South,Electronics,6734,19150,354,1227318,12.2,4,4.0,Net Banking,34,202,Regular,No
ORD14113,2025-03-28,West,Clothing,5534,13921,255,836145,13.5,7,3.7,UPI,10,138,Regular,No
ORD14114,2025-01-24,East,Watches,2820,12796,285,806550,5.9,2,4.1,UPI,34,161,Premium,No
ORD14115,2025-04-01,South,Clothing,6734,17043,308,900284,12.0,7,3.3,Net Banking,14,194,Premium,No
ORD14116,2025-03-01,South,Bags,5365,18576,264,512952,13.1,7,4.2,COD,27,84,Regular,Yes
ORD14117,2025-06-28,South,Watches,7691,16123,216,492696,15.2,7,3.3,Credit Card,33,231,Regular,No
ORD14118,2025-03-21,West,Watches,5311,13068,138,303462,13.3,6,3.1,Debit Card,9,171,Regular,No
ORD14119,2025-05-15,East,Bags,4436,10849,394,778544,3.9,2,4.8,COD,28,160,Premium,Yes
ORD14120,2025-06-18,East,Bags,3244,13789,400,737600,6.0,2,4.7,Net Banking,5,187,Premium,Yes
ORD14121,2025-04-16,East,Shoes,5822,9831,329,646485,6.0,4,4.5,Net Banking,15,231,Regular,Yes
ORD14122,2025-04-14,South,Shoes,5197,18242,393,1251705,10.6,8,3.4,Net Banking,19,154,Premium,No
ORD14123,2025-06-05,East,Clothing,5078,7832,272,864144,5.0,1,4.5,COD,5,236,Regular,Yes
ORD14124,2025-06-10,East,Clothing,3248,9794,182,455910,2.1,2,4.2,UPI,15,81,Budget,Yes
ORD14125,2025-06-15,South,Bags,7587,19917,272,917184,13.8,4,4.1,Net Banking,7,210,Premium,No
ORD14126,2025-01-13,East,Watches,5546,16460,409,1142746,3.8,2,4.5,Debit Card,22,139,Budget,Yes
ORD14127,2025-02-27,East,Bags,5228,14734,185,346875,6.6,2,5.0,Debit Card,19,214,Regular,Yes
ORD14128,2025-06-01,East,Bags,4077,7461,246,448212,5.9,2,4.1,UPI,6,229,Budget,No
ORD14129,2025-02-24,West,Watches,7442,18728,167,270373,18.4,4,3.5,UPI,7,136,Budget,No
ORD14130,2025-04-16,South,Electronics,8985,18933,262,585046,9.7,6,3.8,Debit Card,10,125,Regular,No
ORD14131,2025-04-24,East,Electronics,4031,14447,180,324000,3.0,1,4.1,UPI,10,249,Budget,No
ORD14132,2025-03-10,South,Bags,5470,10748,380,1213340,8.7,8,3.7,Debit Card,15,94,Budget,No
ORD14133,2025-02-26,North,Shoes,4535,13526,284,628776,4.3,2,3.7,Debit Card,9,240,Premium,No
ORD14134,2025-05-22,East,Electronics,5379,14214,231,609147,4.4,4,4.1,UPI,23,97,Regular,No
ORD14135,2025-01-27,South,Shoes,6349,12058,377,1150227,11.8,4,2.7,Debit Card,34,191,Budget,No
ORD14136,2025-05-20,South,Electronics,5884,8622,260,525200,9.7,5,3.6,Net Banking,5,133,Regular,No
ORD14137,2025-02-08,North,Clothing,5999,11395,254,733552,4.9,4,3.9,UPI,22,220,Premium,No
ORD14138,2025-04-14,South,Bags,8605,7945,265,524700,7.0,5,4.1,Credit Card,18,231,Regular,No
ORD14139,2025-04-29,West,Bags,7863,11344,200,649200,6.8,6,3.6,Debit Card,23,205,Premium,No
ORD14140,2025-01-28,North,Clothing,3168,9878,210,445410,4.1,2,4.7,COD,22,240,Regular,Yes
ORD14141,2025-05-21,North,Clothing,4780,16960,308,1076152,2.9,3,4.5,Credit Card,10,226,Budget,Yes
ORD14142,2025-04-29,South,Watches,5004,17946,252,679140,13.7,6,4.1,COD,33,244,Budget,No
ORD14143,2025-05-16,South,Clothing,6830,18357,182,388024,9.9,6,4.2,COD,14,188,Budget,Yes
ORD14144,2025-01-03,South,Bags,7936,14662,195,447330,20.0,8,3.9,Net Banking,7,137,Budget,No
ORD14145,2025-02-19,North,Electronics,5373,19707,222,616272,4.8,1,4.1,Credit Card,12,204,Budget,No
ORD14146,2025-03-05,East,Electronics,5894,8242,300,815100,3.3,2,4.3,Debit Card,22,117,Premium,Yes
ORD14147,2025-02-10,West,Watches,7149,12865,214,343684,15.8,6,3.8,Credit Card,25,237,Premium,No
ORD14148,2025-02-11,South,Clothing,7207,14619,203,629909,11.4,6,2.9,Credit Card,15,165,Regular,No
ORD14149,2025-02-07,West,Shoes,5738,19376,361,858458,7.2,8,2.9,Net Banking,27,121,Regular,No
ORD14150,2025-03-18,West,Bags,8690,7015,246,645504,13.7,8,3.8,Credit Card,8,134,Budget,No
ORD14151,2025-05-13,East,Watches,4201,10077,209,486343,3.5,2,4.3,Debit Card,23,80,Budget,Yes
ORD14152,2025-03-11,North,Shoes,3106,16445,338,928824,5.9,3,4.5,Debit Card,8,151,Budget,Yes
ORD14153,2025-01-24,East,Bags,5881,8305,222,768120,5.6,1,5.0,Net Banking,17,167,Premium,Yes
ORD14154,2025-03-19,South,Bags,5166,9640,297,708345,14.8,8,4.3,COD,19,217,Premium,Yes
ORD14155,2025-05-06,South,Bags,8909,10849,222,570762,8.9,6,3.0,COD,33,148,Regular,No
ORD14156,2025-04-16,East,Bags,5167,13978,199,407154,5.5,3,4.6,Net Banking,16,208,Premium,Yes
ORD14157,2025-03-08,South,Bags,6488,8292,344,678712,10.6,6,3.1,Debit Card,17,224,Regular,No
ORD14158,2025-04-16,South,Watches,8070,9705,284,882104,10.8,6,3.4,UPI,18,87,Budget,No
ORD14159,2025-04-13,West,Watches,8715,13692,203,349160,16.5,8,3.9,UPI,17,164,Regular,No
ORD14160,2025-05-25,East,Watches,2783,8097,382,1247612,4.5,1,4.8,Debit Card,15,105,Premium,Yes
ORD14161,2025-05-23,West,Bags,8522,13057,201,523404,12.6,5,3.2,Credit Card,28,174,Regular,No
ORD14162,2025-06-08,East,Bags,3628,18010,204,513672,7.3,4,5.0,Debit Card,30,111,Regular,Yes
ORD14163,2025-06-28,South,Electronics,5822,14406,226,512568,8.6,8,3.8,Net Banking,17,89,Premium,No
ORD14164,2025-05-12,West,Clothing,6426,7506,273,766584,10.8,7,3.3,Credit Card,25,96,Premium,No
ORD14165,2025-04-05,North,Electronics,3689,9607,316,738808,9.2,2,4.8,COD,14,118,Regular,Yes
ORD14166,2025-06-17,East,Clothing,3618,15975,285,969000,4.3,4,4.3,Net Banking,14,131,Regular,Yes
ORD14167,2025-02-16,West,Watches,5322,11110,173,336312,17.3,6,3.9,Credit Card,7,106,Premium,No
ORD14168,2025-03-05,East,Bags,4610,10940,222,547896,5.7,4,4.3,UPI,11,160,Regular,Yes
ORD14169,2025-06-25,North,Bags,4851,13035,190,415530,2.8,4,5.0,Credit Card,34,171,Regular,Yes
ORD14170,2025-01-02,North,Bags,5342,12901,261,635013,4.9,3,4.4,UPI,6,159,Budget,Yes
ORD14171,2025-04-14,South,Bags,6313,11595,239,461987,12.9,8,4.3,Debit Card,8,216,Regular,Yes
ORD14172,2025-01-14,West,Clothing,8434,18575,215,601785,8.8,6,3.4,Credit Card,6,199,Regular,No
ORD14173,2025-05-23,West,Watches,8126,7617,149,251363,13.4,7,3.3,Net Banking,9,217,Regular,No
ORD14174,2025-01-01,North,Shoes,3854,18434,183,472140,3.6,1,4.1,Credit Card,33,221,Budget,No
ORD14175,2025-02-16,West,Watches,6170,15146,216,427464,15.9,8,3.8,UPI,29,146,Regular,No
ORD14176,2025-05-06,East,Clothing,3640,18894,336,971712,4.7,3,4.2,UPI,22,157,Premium,Yes
ORD14177,2025-05-19,North,Clothing,5039,12766,228,484956,3.7,4,4.6,Debit Card,8,147,Regular,Yes
ORD14178,2025-04-20,South,Shoes,7344,10148,289,619905,12.7,7,3.3,Credit Card,13,156,Regular,No
ORD14179,2025-02-13,North,Clothing,4136,17254,194,464630,3.9,1,4.6,Credit Card,16,214,Budget,Yes
ORD14180,2025-05-23,South,Bags,7979,9969,350,1146600,13.4,5,3.6,COD,28,119,Regular,No
ORD14181,2025-03-20,North,Watches,5641,7456,231,590667,3.0,1,4.6,Net Banking,29,240,Regular,Yes
ORD14182,2025-05-25,West,Watches,8806,12908,197,435961,12.8,4,3.5,Debit Card,20,152,Premium,No
ORD14183,2025-01-26,East,Clothing,3840,19009,186,649140,3.8,4,4.3,Debit Card,9,232,Premium,Yes
ORD14184,2025-04-30,South,Bags,7064,8941,253,688666,16.5,6,3.0,UPI,11,175,Premium,No
ORD14185,2025-04-13,East,Watches,4533,7552,359,1066589,7.0,3,4.5,COD,35,183,Regular,Yes
ORD14186,2025-02-14,East,Electronics,3280,12809,394,746236,1.0,2,4.5,Net Banking,32,91,Budget,Yes
ORD14187,2025-05-09,East,Bags,3011,18500,290,872610,8.1,1,4.6,COD,23,134,Budget,Yes
ORD14188,2025-06-14,North,Shoes,4369,16925,289,528581,4.2,1,4.5,Debit Card,31,173,Premium,Yes
ORD14189,2025-04-26,West,Clothing,8459,19729,180,345960,11.5,6,3.4,UPI,34,161,Budget,No
ORD14190,2025-05-22,South,Shoes,7748,7081,347,1166267,11.0,4,4.2,COD,15,221,Regular,Yes
ORD14191,2025-04-06,South,Shoes,5258,16060,199,485361,13.0,6,3.1,Net Banking,7,238,Premium,No
ORD14192,2025-04-30,South,Electronics,8400,17765,358,853830,9.5,7,4.2,Debit Card,34,147,Regular,Yes
ORD14193,2025-01-31,East,Electronics,5683,7146,249,498498,4.3,1,5.0,UPI,22,98,Regular,Yes
ORD14194,2025-01-13,South,Watches,8531,8007,288,554400,12.6,6,4.2,UPI,35,199,Budget,Yes
ORD14195,2025-06-15,North,Bags,5319,11196,186,644304,5.6,3,4.8,COD,32,132,Regular,Yes
ORD14196,2025-03-25,South,Watches,5956,12002,395,759980,7.6,4,3.6,UPI,24,100,Regular,No
ORD14197,2025-01-07,West,Bags,8771,7334,224,527520,12.4,8,2.4,COD,29,237,Budget,No
ORD14198,2025-01-14,South,Bags,7882,13121,243,447849,13.2,4,3.5,Credit Card,22,147,Regular,No
ORD14199,2025-02-22,North,Bags,5617,8730,383,807364,3.9,1,4.0,Credit Card,5,238,Premium,No
ORD14200,2025-03-27,South,Shoes,6772,19902,386,903240,14.3,4,3.5,Credit Card,27,109,Premium,No
ORD14201,2025-06-03,South,Clothing,8385,7094,301,981260,9.1,7,4.0,COD,26,151,Regular,No
ORD14202,2025-06-19,West,Clothing,5940,8692,293,800476,12.8,6,3.2,UPI,9,177,Premium,No
ORD14203,2025-06-13,West,Clothing,8808,9698,393,1265460,12.5,8,3.7,Credit Card,11,118,Premium,No
ORD14204,2025-01-05,East,Shoes,3193,11642,211,448586,5.7,2,4.9,Credit Card,7,111,Regular,Yes
ORD14205,2025-01-23,East,Watches,3064,18873,232,783928,6.3,1,4.7,Credit Card,30,165,Budget,Yes
ORD14206,2025-05-03,West,Watches,6764,15322,136,284512,13.2,8,3.4,Net Banking,28,181,Budget,No
ORD14207,2025-03-03,South,Clothing,6414,16053,419,1055461,12.4,6,4.4,Net Banking,6,138,Regular,Yes
ORD14208,2025-05-29,South,Clothing,7012,10704,190,606290,10.3,8,3.3,Credit Card,33,106,Premium,No
ORD14209,2025-05-30,East,Clothing,3016,18417,199,696102,2.6,1,4.7,Debit Card,5,123,Budget,Yes
ORD14210,2025-01-20,South,Clothing,7596,17988,272,610912,10.0,5,2.8,Net Banking,7,237,Regular,No
ORD14211,2025-05-18,South,Watches,7177,15238,320,700800,13.8,6,4.5,Credit Card,35,246,Budget,Yes
ORD14212,2025-03-18,West,Bags,6820,15278,250,660000,11.4,7,4.0,COD,11,235,Regular,No
ORD14213,2025-01-11,South,Watches,8872,13413,371,1007265,12.6,8,3.8,UPI,12,216,Premium,No
ORD14214,2025-03-23,South,Watches,8993,19028,228,554952,11.9,8,3.5,Credit Card,14,184,Premium,No
ORD14215,2025-05-21,North,Watches,4428,9831,310,899620,4.3,2,4.4,Net Banking,20,162,Budget,Yes
ORD14216,2025-06-03,South,Watches,8451,19795,224,459648,10.9,6,3.6,Net Banking,9,137,Premium,No
ORD14217,2025-05-02,North,Electronics,2520,16942,374,879274,4.2,2,4.4,Net Banking,8,250,Premium,Yes
ORD14218,2025-01-28,North,Watches,4370,7513,272,537472,5.8,1,4.4,Net Banking,32,247,Premium,Yes
ORD14219,2025-04-09,North,Bags,4964,17248,241,616960,4.6,2,4.8,Net Banking,18,139,Premium,Yes
ORD14220,2025-06-10,North,Watches,4491,7221,264,738408,5.4,4,4.6,UPI,5,111,Premium,Yes
ORD14221,2025-05-09,West,Bags,5134,10110,226,440926,12.0,8,3.8,Credit Card,6,201,Premium,No
ORD14222,2025-01-27,East,Bags,5347,8863,251,839846,4.4,4,4.4,Net Banking,27,195,Budget,Yes
ORD14223,2025-05-15,East,Electronics,5732,15579,274,548548,5.0,2,4.5,Net Banking,20,130,Regular,Yes
ORD14224,2025-05-30,East,Shoes,5966,19865,257,713689,3.9,4,4.1,Credit Card,22,80,Budget,No
ORD14225,2025-03-06,North,Shoes,2606,15918,392,1163064,3.7,3,4.0,Credit Card,33,241,Premium,No
ORD14226,2025-03-23,North,Bags,4993,17102,320,942400,5.7,3,4.5,UPI,28,222,Budget,Yes
ORD14227,2025-04-17,South,Watches,5350,17934,287,660674,13.6,5,2.9,Debit Card,9,148,Budget,No
ORD14228,2025-05-18,South,Watches,7086,17743,252,615384,17.2,5,3.8,Debit Card,13,140,Budget,No
ORD14229,2025-03-23,East,Clothing,5690,13201,202,421978,2.7,3,4.9,Net Banking,13,167,Regular,Yes
ORD14230,2025-06-13,East,Electronics,4762,14893,195,485160,8.7,2,4.3,Net Banking,9,152,Regular,Yes
ORD14231,2025-02-16,North,Electronics,4368,15804,187,416075,5.8,3,3.8,UPI,22,233,Regular,No
ORD14232,2025-01-04,West,Shoes,7339,17015,378,920052,13.7,7,4.2,UPI,9,181,Regular,Yes
ORD14233,2025-06-10,East,Clothing,3029,10452,271,699451,6.3,3,4.4,COD,32,115,Regular,Yes
ORD14234,2025-03-17,South,Clothing,5600,10513,295,775850,11.5,7,3.8,COD,24,244,Regular,No
ORD14235,2025-02-13,East,Electronics,2863,12143,271,918148,4.6,2,4.7,UPI,10,152,Regular,Yes
ORD14236,2025-03-24,South,Clothing,8128,17395,227,692804,13.0,6,4.1,Debit Card,25,179,Regular,No
ORD14237,2025-05-21,North,Watches,5872,18505,224,530208,6.3,4,4.3,UPI,29,116,Premium,Yes
ORD14238,2025-03-22,East,Watches,5238,17532,364,1046864,4.4,1,4.0,Credit Card,35,148,Regular,No
ORD14239,2025-02-01,West,Shoes,8745,15843,412,1365368,12.3,6,4.5,COD,34,243,Premium,Yes
ORD14240,2025-04-16,North,Bags,4300,12835,323,996132,5.5,4,4.7,COD,11,115,Regular,Yes
ORD14241,2025-03-21,North,Shoes,5557,7243,291,928290,4.3,3,4.4,UPI,6,81,Regular,Yes
ORD14242,2025-04-13,South,Clothing,8090,10959,384,1342464,13.5,8,3.3,Debit Card,27,200,Budget,No
ORD14243,2025-05-20,South,Watches,5740,12263,202,403798,13.4,6,3.4,Credit Card,22,140,Premium,No
ORD14244,2025-02-06,South,Bags,6579,12957,201,430944,12.2,8,4.2,COD,31,138,Premium,Yes
ORD14245,2025-03-20,North,Watches,2658,13683,364,1090544,4.8,1,4.5,Credit Card,17,231,Budget,Yes
ORD14246,2025-01-20,North,Clothing,2571,14762,392,1294384,4.4,2,4.4,Debit Card,7,170,Budget,Yes
ORD14247,2025-06-02,South,Shoes,7057,12275,279,561906,10.0,8,3.9,Credit Card,18,231,Regular,No
ORD14248,2025-05-26,South,Watches,5006,9688,229,793256,10.2,5,3.8,Credit Card,6,91,Premium,No
ORD14249,2025-01-24,West,Shoes,8059,14750,266,914508,7.6,8,3.6,Debit Card,21,162,Budget,No
ORD14250,2025-05-22,West,Electronics,8274,19032,265,586975,15.5,7,3.9,COD,26,247,Budget,No
ORD14251,2025-05-17,West,Watches,8020,14561,209,508706,15.4,8,3.4,Credit Card,10,93,Budget,No
ORD14252,2025-01-19,East,Clothing,3424,14645,182,356356,7.4,2,4.6,Debit Card,22,244,Regular,Yes
ORD14253,2025-03-08,North,Watches,5109,14915,269,565169,2.9,4,4.7,Credit Card,23,154,Regular,Yes
ORD14254,2025-03-22,West,Shoes,6264,15521,199,629437,14.6,7,3.6,COD,12,92,Premium,No
ORD14255,2025-03-17,South,Clothing,5370,12073,228,607620,12.5,7,4.2,Net Banking,14,240,Regular,Yes
ORD14256,2025-06-16,West,Shoes,6059,17041,316,816860,12.1,8,3.5,COD,9,238,Regular,No
ORD14257,2025-06-22,South,Electronics,5966,15440,236,600148,12.5,4,3.7,Debit Card,22,85,Regular,No
ORD14258,2025-02-26,West,Electronics,5588,16576,245,631610,10.7,7,3.3,COD,32,196,Premium,No
ORD14259,2025-02-28,West,Shoes,8011,16926,336,974400,9.6,6,4.2,Credit Card,12,127,Premium,Yes
ORD14260,2025-05-07,South,Electronics,6765,16348,390,901680,14.3,5,3.3,Net Banking,9,111,Budget,No
ORD14261,2025-06-04,South,Electronics,8011,19752,387,744588,10.9,4,3.2,Credit Card,9,173,Regular,No
ORD14262,2025-02-26,West,Bags,7215,9532,415,828340,9.2,7,3.6,Debit Card,23,89,Budget,No
ORD14263,2025-02-01,South,Shoes,5275,8586,180,488340,8.7,8,5.0,Debit Card,15,171,Premium,Yes
ORD14264,2025-03-12,West,Clothing,8285,13254,306,602208,15.1,6,4.0,UPI,20,97,Regular,No
ORD14265,2025-01-26,North,Bags,3746,14266,337,801049,4.6,1,4.3,COD,25,116,Premium,Yes
ORD14266,2025-05-29,North,Clothing,4459,11548,325,789750,3.7,1,4.3,COD,22,185,Budget,Yes
ORD14267,2025-01-27,East,Watches,3344,10382,253,529782,3.9,4,4.8,Debit Card,15,82,Budget,Yes
ORD14268,2025-03-12,East,Electronics,4475,11590,362,797124,5.2,1,4.0,Credit Card,16,207,Regular,No
ORD14269,2025-03-25,East,Clothing,4443,14105,230,782000,5.5,1,4.6,Debit Card,8,86,Budget,Yes
ORD14270,2025-05-24,North,Shoes,4875,10265,209,420090,8.7,3,3.9,Net Banking,28,212,Premium,No
ORD14271,2025-01-10,East,Shoes,5153,19933,258,807798,3.6,3,4.8,COD,20,108,Budget,Yes
ORD14272,2025-03-31,South,Watches,8606,7119,329,969234,11.4,5,3.1,COD,33,229,Premium,No
ORD14273,2025-02-28,South,Clothing,5635,12562,361,1188051,13.6,4,4.1,UPI,13,217,Premium,No
ORD14274,2025-01-19,East,Electronics,3029,17193,359,854420,5.3,2,4.3,COD,15,92,Budget,Yes
ORD14275,2025-06-28,East,Watches,4501,8375,403,1216254,5.1,1,5.0,Credit Card,6,123,Budget,Yes
ORD14276,2025-03-21,West,Bags,8386,18663,202,611454,10.7,6,3.0,Credit Card,19,141,Regular,No
ORD14277,2025-05-15,West,Shoes,6322,14459,303,654480,10.5,5,3.2,COD,27,130,Budget,No
ORD14278,2025-05-12,North,Clothing,5343,14255,304,913520,6.6,4,4.6,Credit Card,24,244,Regular,Yes
ORD14279,2025-02-24,East,Shoes,5801,7886,329,595819,5.7,4,4.3,Net Banking,27,145,Budget,Yes
ORD14280,2025-04-09,West,Clothing,5046,15082,190,471770,11.7,5,4.0,COD,15,114,Regular,No
ORD14281,2025-02-24,South,Electronics,6406,18813,190,625100,9.7,7,2.9,Net Banking,29,157,Regular,No
ORD14282,2025-06-19,West,Shoes,6490,7153,298,564114,10.1,8,3.7,Net Banking,24,138,Budget,No
ORD14283,2025-05-27,East,Bags,3145,17195,378,1006236,2.0,4,4.0,COD,35,95,Budget,No
ORD14284,2025-06-22,South,Electronics,6288,10334,341,898194,8.7,8,4.4,Debit Card,8,87,Premium,Yes
ORD14285,2025-03-17,East,Watches,3506,19885,406,1081990,7.4,3,4.7,COD,24,137,Premium,Yes
ORD14286,2025-02-02,South,Clothing,7319,16979,329,646485,13.3,4,3.9,UPI,8,125,Regular,No
ORD14287,2025-03-15,East,Clothing,4400,10700,344,619544,3.3,1,4.3,Debit Card,16,242,Premium,Yes
ORD14288,2025-01-02,North,Clothing,3859,7016,187,599709,5.2,2,4.8,Credit Card,18,185,Budget,Yes
ORD14289,2025-01-23,North,Electronics,4805,9256,320,638720,4.5,1,4.6,Debit Card,29,153,Regular,Yes
ORD14290,2025-01-28,West,Bags,6101,19275,280,911960,15.2,6,3.6,Debit Card,24,188,Budget,No
ORD14291,2025-05-08,West,Shoes,8350,8387,368,1173184,14.5,8,2.9,Debit Card,18,107,Regular,No
ORD14292,2025-01-11,North,Electronics,4259,10698,407,1388684,7.3,2,4.5,COD,8,91,Budget,Yes
ORD14293,2025-01-07,South,Watches,5955,8279,250,469250,10.9,8,3.9,UPI,20,161,Regular,No
ORD14294,2025-06-04,North,Electronics,5147,16828,330,1021350,6.6,2,4.9,Net Banking,13,202,Regular,Yes
ORD14295,2025-03-03,West,Bags,8924,16460,183,470676,9.6,6,3.5,Debit Card,10,224,Regular,No
ORD14296,2025-01-17,North,Clothing,4051,13031,312,676104,5.2,4,4.3,COD,17,161,Regular,Yes
ORD14297,2025-05-31,North,Clothing,4851,15112,288,618048,6.8,2,4.3,Credit Card,14,145,Budget,Yes
ORD14298,2025-02-11,South,Shoes,7215,18514,349,766753,16.1,5,3.5,Debit Card,27,155,Premium,No
ORD14299,2025-03-08,East,Clothing,5312,13329,356,840516,7.2,2,4.9,COD,6,116,Budget,Yes
ORD14300,2025-05-29,East,Watches,5024,8853,284,687564,6.2,2,4.6,Debit Card,9,163,Regular,Yes
ORD14301,2025-02-19,West,Watches,6389,9974,159,373968,14.6,8,3.9,Debit Card,16,129,Regular,No
ORD14302,2025-04-16,West,Watches,5273,19598,191,391359,16.2,7,4.1,UPI,22,159,Regular,No
ORD14303,2025-06-09,East,Clothing,5586,10172,199,467650,5.8,4,5.0,Debit Card,10,167,Budget,Yes
ORD14304,2025-01-30,South,Watches,5607,16157,368,1231696,13.5,5,3.8,COD,24,148,Regular,No
ORD14305,2025-06-26,North,Shoes,2623,19950,350,869750,5.7,2,3.9,Net Banking,22,108,Regular,No
ORD14306,2025-01-09,South,Watches,5159,15728,310,1033230,11.0,8,3.7,Credit Card,35,174,Budget,No
ORD14307,2025-01-06,West,Clothing,8050,11961,417,754353,8.8,7,3.5,Debit Card,29,230,Budget,No
ORD14308,2025-06-29,West,Watches,8859,18139,152,312360,15.7,4,2.8,UPI,18,164,Premium,No
ORD14309,2025-06-12,South,Bags,8720,9736,400,1120400,10.0,5,4.2,COD,16,171,Premium,Yes
ORD14310,2025-04-28,West,Bags,5449,15612,391,960296,11.6,5,4.0,Debit Card,35,247,Regular,No
ORD14311,2025-06-20,South,Shoes,8837,7306,276,506460,13.5,4,3.6,Credit Card,19,194,Premium,No
ORD14312,2025-04-11,South,Clothing,8309,17082,325,938600,11.6,7,3.5,Credit Card,15,137,Regular,No
ORD14313,2025-01-08,South,Shoes,6471,13989,260,653900,13.7,7,3.2,COD,11,156,Regular,No
ORD14314,2025-05-19,South,Watches,7584,10029,232,748896,15.3,6,3.7,Net Banking,18,82,Budget,No
ORD14315,2025-05-11,North,Shoes,4166,9518,223,481903,6.8,2,4.4,COD,20,132,Budget,Yes
ORD14316,2025-02-13,East,Shoes,3769,19052,243,666063,8.1,4,4.3,Credit Card,7,194,Regular,Yes
ORD14317,2025-03-07,South,Electronics,5199,10677,188,468120,11.8,8,3.6,COD,13,201,Regular,No
ORD14318,2025-06-09,South,Clothing,8969,13146,320,815360,15.9,7,3.7,UPI,18,225,Budget,No
ORD14319,2025-04-03,South,Electronics,7465,16780,416,1143168,14.7,5,4.0,Credit Card,7,85,Budget,No
ORD14320,2025-06-29,West,Clothing,5311,9825,383,1077762,13.7,7,4.0,Credit Card,25,203,Premium,No
ORD14321,2025-02-25,North,Electronics,5765,10390,383,1147851,4.0,4,4.6,Net Banking,23,170,Budget,Yes
ORD14322,2025-01-14,North,Shoes,4302,15910,273,705978,6.1,2,4.9,Net Banking,13,135,Budget,Yes
ORD14323,2025-02-01,North,Shoes,3512,11437,205,654975,3.7,4,4.5,Net Banking,27,130,Regular,Yes
ORD14324,2025-05-30,East,Shoes,3866,15086,201,684003,3.4,3,3.9,UPI,20,187,Premium,No
ORD14325,2025-01-18,North,Watches,4447,19191,306,613224,5.1,2,4.2,Credit Card,13,145,Regular,Yes
ORD14326,2025-06-30,West,Electronics,7720,18031,344,1006200,10.1,8,3.1,UPI,5,98,Regular,No
ORD14327,2025-03-09,East,Clothing,2930,16855,282,513522,6.1,4,4.5,Credit Card,15,208,Premium,Yes
ORD14328,2025-05-10,East,Electronics,5921,19746,272,608464,3.9,1,3.9,Debit Card,9,228,Premium,No
ORD14329,2025-04-18,West,Watches,6582,10174,203,459389,14.0,4,3.2,Credit Card,35,142,Budget,No
ORD14330,2025-06-05,North,Bags,2602,13863,392,909440,4.8,3,4.9,Debit Card,20,229,Premium,Yes
ORD14331,2025-04-07,South,Bags,6094,12270,334,813624,11.8,7,3.1,Credit Card,18,148,Budget,No
ORD14332,2025-04-16,West,Watches,6867,11358,178,366502,19.0,8,3.3,COD,22,166,Regular,No
ORD14333,2025-02-23,West,Shoes,8923,16479,375,792000,12.6,4,3.5,UPI,35,105,Premium,No
ORD14334,2025-05-24,South,Bags,6897,11451,385,1260875,8.8,6,3.1,Credit Card,11,227,Budget,No
ORD14335,2025-05-25,North,Clothing,5493,14377,393,817440,4.8,1,3.9,Net Banking,19,108,Premium,No
ORD14336,2025-03-05,West,Bags,5142,15672,223,529402,15.7,4,3.2,UPI,19,191,Premium,No
ORD14337,2025-01-14,West,Watches,8546,10442,151,376443,16.9,8,3.4,Net Banking,31,202,Regular,No
ORD14338,2025-05-12,South,Watches,5623,10893,349,971965,12.9,7,3.4,Debit Card,22,129,Premium,No
ORD14339,2025-05-07,North,Watches,3864,16803,211,568434,3.1,4,4.4,COD,15,220,Regular,Yes
ORD14340,2025-05-07,West,Electronics,8744,11467,275,658350,11.8,5,3.3,Net Banking,5,240,Regular,No
ORD14341,2025-05-24,West,Electronics,8369,12976,242,739310,11.0,5,3.1,Credit Card,7,201,Budget,No
ORD14342,2025-01-16,East,Shoes,4406,17926,308,1028720,4.4,1,4.8,Debit Card,10,171,Budget,Yes
ORD14343,2025-06-30,North,Shoes,3424,15958,242,772948,4.6,2,4.5,UPI,21,110,Premium,Yes
ORD14344,2025-06-20,East,Electronics,2712,17575,191,500229,3.0,1,4.2,Net Banking,28,166,Budget,Yes
ORD14345,2025-01-20,East,Watches,5307,12269,221,553826,6.5,2,4.8,Credit Card,20,215,Premium,Yes
ORD14346,2025-06-11,South,Shoes,8681,18660,261,669204,13.8,6,3.1,Debit Card,8,83,Premium,No
ORD14347,2025-05-14,South,Clothing,8420,13444,380,925300,12.9,4,3.6,Debit Card,13,81,Regular,No
ORD14348,2025-02-18,East,Electronics,3007,14101,260,718120,1.9,2,5.0,COD,20,101,Budget,Yes
ORD14349,2025-03-26,South,Shoes,5324,13670,195,375960,12.6,4,3.4,UPI,7,160,Premium,No
ORD14350,2025-02-26,South,Shoes,5962,8659,351,1103193,9.8,8,3.9,UPI,5,118,Premium,No
ORD14351,2025-05-14,South,Bags,6191,11579,258,648354,12.3,8,3.9,UPI,28,130,Premium,No
ORD14352,2025-04-01,West,Watches,8886,19436,140,347620,12.9,8,4.2,COD,22,126,Regular,Yes
ORD14353,2025-06-14,West,Bags,6744,19202,411,992565,12.0,7,3.9,COD,19,86,Premium,No
ORD14354,2025-06-07,South,Electronics,7889,10355,311,609871,10.6,5,3.3,Debit Card,13,187,Premium,No
